attraction_name,attraction_url,region
Victoria Falls National Park,https://www.viator.com/Victoria-Falls-attractions/Victoria-Falls-National-Park/d5309-a11738,Middle_East_Africa
Yas Waterworld,https://www.viator.com/Abu-Dhabi-attractions/Yas-Waterworld/d4474-a17043,Middle_East_Africa
Baku Old City (Icherisheher),https://www.viator.com/Baku-attractions/Old-City-Baku/d22974-a22880,Middle_East_Africa
Jerash (Gerasa),https://www.viator.com/Amman-attractions/Jerash/d5503-a2707,Middle_East_Africa
Cairo Opera House,https://www.viator.com/Cairo-attractions/Cairo-Opera-House/d782-a24507,Middle_East_Africa
El-Badi Palace (Palais el-Badi),https://www.viator.com/Marrakech-attractions/El-Badi-Palace-Palais-El-Badi/d5408-a1969,Middle_East_Africa
Bibi-Heybat Mosque (Bibiheybet Mescidi),https://www.viator.com/Baku-attractions/Bibi-Heybat-Mosque/d22974-a24347,Middle_East_Africa
Cave Church (St. Simon the Tanner Monastery),https://www.viator.com/Cairo-attractions/Cave-Church-St-Simon-the-Tanner-Monastery/d782-a22472,Middle_East_Africa
Royal Palace of Fez (Fes Dar el-Makhzen),https://www.viator.com/Fez-attractions/Royal-Palace-of-Fez-Dar-el-Makhzen/d22151-a23104,Middle_East_Africa
Meknes,https://www.viator.com/Fez-attractions/Meknes/d22151-a16403,Middle_East_Africa
Rhino and Lion Nature Reserve,https://www.viator.com/Johannesburg-attractions/Rhino-and-Lion-Nature-Reserve/d314-a24018,Middle_East_Africa
Bloukrans Bridge,https://www.viator.com/Garden-Route-attractions/Bloukrans-Bridge/d5613-a17268,Middle_East_Africa
Constitution Hill,https://www.viator.com/Johannesburg-attractions/Constitution-Hill/d314-a1651,Middle_East_Africa
Volcanoes National Park,https://www.viator.com/Kigali-attractions/Volcanoes-National-Park/d22362-a20609,Middle_East_Africa
Victoria Falls Bridge,https://www.viator.com/Victoria-Falls-attractions/Victoria-Falls-Bridge/d5309-a11742,Middle_East_Africa
Mikumi National Park,https://www.viator.com/Tanzania-attractions/Mikumi-National-Park/d5589-a20957,Middle_East_Africa
Ateshgah (Fire Temple),https://www.viator.com/Azerbaijan-attractions/Ateshgah-Fire-Temple/d22315-a24348,Middle_East_Africa
Nungwi Mnarani Aquarium and Marine Turtle Conservation Lagoon,https://www.viator.com/Zanzibar-attractions/Nungwi-Mnarani-Aquarium-and-Marine-Turtle-Conservation-Lagoon/d5590-a16220,Middle_East_Africa
Al Fateh Grand Mosque,https://www.viator.com/Manama-attractions/Al-Fateh-Grand-Mosque/d31482-a24463,Middle_East_Africa
Lake Manyara National Park,https://www.viator.com/Arusha-attractions/Lake-Manyara-National-Park/d5593-a16359,Middle_East_Africa
Dead Sea,https://www.viator.com/Jerusalem-attractions/Dead-Sea/d921-a2919,Middle_East_Africa
Etosha National Park,https://www.viator.com/Windhoek-attractions/Etosha-National-Park/d5574-a15752,Middle_East_Africa
Mount Kilimanjaro,https://www.viator.com/Tanzania-attractions/Mount-Kilimanjaro/d5589-a16798,Middle_East_Africa
Fez Mellah (Jewish Quarter),https://www.viator.com/Fez-attractions/Fez-Mellah-Jewish-Quarter/d22151-a19833,Middle_East_Africa
Tree of Life (Shajarat-al-Hayat),https://www.viator.com/Bahrain-attractions/Tree-of-Life/d4458-a24459,Middle_East_Africa
Delaire Graff Estate,https://www.viator.com/Stellenbosch-attractions/Delaire-Graff-Estate/d23419-a21769,Middle_East_Africa
Al-Azhar Mosque,https://www.viator.com/Cairo-attractions/Al-Azhar-Mosque/d782-a13378,Middle_East_Africa
Bomas of Kenya,https://www.viator.com/Nairobi-attractions/Bomas-of-Kenya/d5280-a24309,Middle_East_Africa
Kwame Nkrumah Mausoleum and Memorial Park,https://www.viator.com/Accra-attractions/Kwame-Nkrumah-Mausoleum-and-Memorial-Park/d5517-a19830,Middle_East_Africa
Saadiyat Island,https://www.viator.com/Abu-Dhabi-attractions/Saadiyat-Island/d4474-a9671,Middle_East_Africa
Muttrah Souq (Mutrah Souk),https://www.viator.com/Muscat-attractions/Muttrah-Souq/d4389-a11603,Middle_East_Africa
National Museum of Ethiopia,https://www.viator.com/Addis-Ababa-attractions/National-Museum-of-Ethiopia/d24099-a22755,Middle_East_Africa
Bahrain Fort (Qal'at al-Bahrain),https://www.viator.com/Bahrain-attractions/Bahrain-Fort-Qalat-al-Bahrain/d4458-a24461,Middle_East_Africa
Moses Mabhida Stadium,https://www.viator.com/Durban-attractions/Moses-Mabhida-Stadium/d315-a15275,Middle_East_Africa
Kairaouine Mosque (Mosque of al-Qarawiyyin),https://www.viator.com/Fez-attractions/Kairaouine-Mosque/d22151-a19821,Middle_East_Africa
Pharaonic Village,https://www.viator.com/Cairo-attractions/Pharaonic-Village/d782-a13376,Middle_East_Africa
Union Buildings,https://www.viator.com/Pretoria-attractions/Union-Buildings/d22819-a21763,Middle_East_Africa
Black River District (Rivière Noire),https://www.viator.com/Mauritius-attractions/Riviere-Noire-District-Black-River-District/d4463-a15109,Middle_East_Africa
Hwange National Park,https://www.viator.com/Victoria-Falls-attractions/Hwange-National-Park/d5309-a11749,Middle_East_Africa
Jebel Akhdar,https://www.viator.com/Oman-attractions/Jebel-Akhdar/d745-a16269,Middle_East_Africa
Baku Ferris Wheel (Baku Eye),https://www.viator.com/Baku-attractions/Baku-Ferris-Wheel-Baku-Eye/d22974-a29241,Middle_East_Africa
Jebel Shams,https://www.viator.com/Oman-attractions/Jebel-Shams/d745-a2823,Middle_East_Africa
Pedra de Lume Salt Crater (Salinas de Pedra de Lume),https://www.viator.com/Sal-attractions/Pedra-de-Lume-Salt-Crater-Salinas-de-Pedra-de-Lume/d28618-a29721,Middle_East_Africa
World of Birds Wildlife Sanctuary and Monkey Park,https://www.viator.com/Cape-Town-attractions/World-of-Birds-Wildlife-Sanctuary-and-Monkey-Park/d318-a12729,Middle_East_Africa
Karen Blixen Museum,https://www.viator.com/Nairobi-attractions/Karen-Blixen-Museum/d5280-a11273,Middle_East_Africa
District Six Museum,https://www.viator.com/Cape-Town-attractions/District-Six-Museum/d318-a15801,Middle_East_Africa
Ben Ezra Synagogue,https://www.viator.com/Cairo-attractions/Ben-Ezra-Synagogue/d782-a19674,Middle_East_Africa
Abu Serga (Church of St. Sergius and Bacchus),https://www.viator.com/Cairo-attractions/Abu-Serga-Church-of-St-Sergius-and-Bacchus/d782-a22466,Middle_East_Africa
Nairobi National Museum,https://www.viator.com/Nairobi-attractions/Nairobi-National-Museum/d5280-a11272,Middle_East_Africa
Makadi Water World,https://www.viator.com/Hurghada-attractions/Makadi-Water-World/d800-a16863,Middle_East_Africa
La Corniche,https://www.viator.com/Casablanca-attractions/La-Corniche/d4396-a12348,Middle_East_Africa
Bahrain National Museum,https://www.viator.com/Bahrain-attractions/Bahrain-National-Museum/d4458-a24462,Middle_East_Africa
Bois Cheri Plantation,https://www.viator.com/Mauritius-attractions/Bois-Cheri-Plantation/d4463-a19843,Middle_East_Africa
Sultan Hassan Mosque and Madrassa,https://www.viator.com/Cairo-attractions/Sultan-Hassan-Mosque-and-Madrassa/d782-a13299,Middle_East_Africa
Mosi-oa-Tunya National Park,https://www.viator.com/Livingstone-attractions/Mosi-Oa-Tunya-National-Park/d5313-a11682,Middle_East_Africa
Bab Bou Jeloud (Bab Boujeloud),https://www.viator.com/Fez-attractions/Bab-Bou-Jeloud/d22151-a23503,Middle_East_Africa
Menara Gardens (Jardin de la Ménara),https://www.viator.com/Marrakech-attractions/Menara-Gardens/d5408-a1973,Middle_East_Africa
Amouage Factory and Visitors’ Centre,https://www.viator.com/Muscat-attractions/Amouage-Factory-and-Visitors-Centre/d4389-a24161,Middle_East_Africa
Aga Khan Mausoleum (Tomb of Muhammad Shah Aga Khan),https://www.viator.com/Aswan-attractions/Aga-Khan-Mausoleum-Tomb-of-Muhammad-Shah-Aga-Khan/d796-a1571,Middle_East_Africa
Ouzoud Falls (Cascades d’Ouzoud),https://www.viator.com/Ouzoud-attractions/Ouzoud-Falls-Cascades-dOuzoud/d50435-a101010,Middle_East_Africa
Marrakesh Museum (Musée de Marrakech),https://www.viator.com/Marrakech-attractions/Museum-of-Marrakech-Musee-de-Marrakech/d5408-a1974,Middle_East_Africa
Medina of Tunis,https://www.viator.com/Tunis-attractions/Medina-of-Tunis/d30157-a101057,Middle_East_Africa
Flame Towers (Alov Qülleleri),https://www.viator.com/Baku-attractions/Flame-Towers/d22974-a24503,Middle_East_Africa
Murchison Falls National Park,https://www.viator.com/Uganda-attractions/Murchison-Falls-National-Park/d5575-a22144,Middle_East_Africa
Royal Palace of Casablanca,https://www.viator.com/Casablanca-attractions/Royal-Palace-of-Casablanca/d4396-a12355,Middle_East_Africa
Montazah Palace Gardens,https://www.viator.com/Alexandria-attractions/Montazah-Palace-Gardens/d4376-a21583,Middle_East_Africa
Hatta Heritage Village,https://www.viator.com/Dubai-attractions/Hatta-Heritage-Village/d828-a17749,Middle_East_Africa
Luxor Museum,https://www.viator.com/Luxor-attractions/Luxor-Museum/d826-a2133,Middle_East_Africa
Motiongate Dubai,https://www.viator.com/Dubai-attractions/Motiongate-Dubai/d828-a28296,Middle_East_Africa
Church of the Holy Sepulchre,https://www.viator.com/Jerusalem-attractions/Church-of-the-Holy-Sepulchre/d921-a10092,Middle_East_Africa
Western Wall (Wailing Wall),https://www.viator.com/Jerusalem-attractions/Western-Wall/d921-a2914,Middle_East_Africa
Dyer Island,https://www.viator.com/Cape-Town-attractions/Dyer-Island/d318-a17884,Middle_East_Africa
Deadvlei,https://www.viator.com/Windhoek-attractions/Deadvlei/d5574-a15750,Middle_East_Africa
Moholoholo Wildlife Rehabilitation Centre,https://www.viator.com/Kruger-National-Park-attractions/Moholoholo-Wildlife-Rehabilitation-Center/d776-a12458,Middle_East_Africa
Careless Reef,https://www.viator.com/Hurghada-attractions/Careless-Reef/d800-a16864,Middle_East_Africa
Valley of the Nobles (Tombs of the Nobles),https://www.viator.com/Luxor-attractions/Valley-of-the-Nobles-Tombs-of-the-Nobles/d826-a2142,Middle_East_Africa
Paradise Valley Agadir,https://www.viator.com/Agadir-attractions/Paradise-Valley-Agadir/d4383-a101477,Middle_East_Africa
Museum of Amazigh Culture (Musée Municipal du Patrimoine Amazighe d’Agadir),https://www.viator.com/Agadir-attractions/Museum-of-Amazigh-Culture/d4383-a23474,Middle_East_Africa
Old City of Jerusalem,https://www.viator.com/Jerusalem-attractions/Old-City-of-Jerusalem/d921-a18541,Middle_East_Africa
Nizwa Fort,https://www.viator.com/Nizwa-attractions/Nizwa-Fort/d50446-a100056,Middle_East_Africa
Al Mirani Fort,https://www.viator.com/Muscat-attractions/Al-Mirani-Fort/d4389-a11586,Middle_East_Africa
Mosque of Amr ibn Al-As,https://www.viator.com/Cairo-attractions/Mosque-of-Amr-ibn-Al-As/d782-a22465,Middle_East_Africa
Nejjarine Museum of Wooden Arts and Crafts (Musée Nejjarine),https://www.viator.com/Fez-attractions/Nejjarine-Museum-of-Wooden-Arts-and-Crafts/d22151-a22668,Middle_East_Africa
Tomb of Ramses III,https://www.viator.com/Luxor-attractions/Tomb-of-Ramses-III/d826-a22667,Middle_East_Africa
Hollywood Sharm el Sheikh,https://www.viator.com/Sharm-el-Sheikh-attractions/Hollywood-Sharm-el-Sheikh/d827-a23694,Middle_East_Africa
Deir el-Medina (Valley of the Artisans),https://www.viator.com/Luxor-attractions/Deir-el-Medina-Valley-of-the-Artisans/d826-a2140,Middle_East_Africa
Gris Gris Cape,https://www.viator.com/Mauritius-attractions/Gris-Gris-Cape/d4463-a19844,Middle_East_Africa
Maiden Tower (Qiz Qalasi),https://www.viator.com/Baku-attractions/Maiden-Tower/d22974-a22878,Middle_East_Africa
Bait Al Zubair Museum,https://www.viator.com/Muscat-attractions/Bait-Al-Zubair-Museum/d4389-a11587,Middle_East_Africa
iFly Dubai,https://www.viator.com/Dubai-attractions/iFly-Dubai/d828-a15451,Middle_East_Africa
Blue Hole,https://www.viator.com/Dahab-attractions/Blue-Hole/d24528-a21589,Middle_East_Africa
Sharm el Sheikh Old Town (Sharm el Maya),https://www.viator.com/Sharm-el-Sheikh-attractions/Sharm-el-Sheikh-Old-Town-Sharm-el-Maya/d827-a1867,Middle_East_Africa
Bourke's Luck Potholes,https://www.viator.com/Kruger-National-Park-attractions/Bourkes-Luck-Potholes/d776-a22073,Middle_East_Africa
Mt. Nebo,https://www.viator.com/Madaba-attractions/Mt-Nebo/d28019-a2709,Middle_East_Africa
Changuu Island (Prison Island),https://www.viator.com/Zanzibar-attractions/Changuu-Island-Prison-Island/d5590-a100166,Middle_East_Africa
Kasbah Amridil,https://www.viator.com/Ouarzazate-attractions/Kasbah-Amridil/d23956-a19777,Middle_East_Africa
Way of the Cross (Via Dolorosa),https://www.viator.com/Jerusalem-attractions/Way-of-the-Cross/d921-a2913,Middle_East_Africa
Dubai Marina Mall,https://www.viator.com/Dubai-attractions/Marina-Mall/d828-a22672,Middle_East_Africa
Ramesseum (Mortuary Temple of Ramses II),https://www.viator.com/Luxor-attractions/Ramesseum-Mortuary-Temple-of-Ramses-II/d826-a2136,Middle_East_Africa
City of the Dead (Al-Arafa),https://www.viator.com/Cairo-attractions/City-of-the-Dead-Al-Arafa/d782-a1498,Middle_East_Africa
Tomb of Ramses VI,https://www.viator.com/Luxor-attractions/Tomb-of-Ramses-VI/d826-a22665,Middle_East_Africa
W. E. B. Du Bois Memorial Centre for Pan-African Culture,https://www.viator.com/Accra-attractions/W-E-B-Du-Bois-Memorial-Centre-for-Pan-African-Culture/d5517-a19831,Middle_East_Africa
Bethlehem,https://www.viator.com/Jerusalem-attractions/Bethlehem/d921-a2927,Middle_East_Africa
View at the Palm,https://www.viator.com/Dubai-attractions/View-at-the-Palm/d828-a100804,Middle_East_Africa
Abydos,https://www.viator.com/Luxor-attractions/Abydos/d826-a18118,Middle_East_Africa
Mara River,https://www.viator.com/Maasai-Mara-National-Reserve-attractions/Mara-River/d50267-a100270,Middle_East_Africa
Erg Chigaga,https://www.viator.com/Morocco-Sahara-attractions/Erg-Chigaga/d22141-a19845,Middle_East_Africa
Makola Market,https://www.viator.com/Accra-attractions/Makola-Market/d5517-a14387,Middle_East_Africa
Little Petra (Siq al-Barid),https://www.viator.com/Petra-attractions/Little-Petra-Siq-al-Barid/d24520-a20214,Middle_East_Africa
Chez Ali,https://www.viator.com/Marrakech-attractions/Chez-Ali/d5408-a28776,Middle_East_Africa
Nizwa Souk,https://www.viator.com/Nizwa-attractions/Nizwa-Souk/d50446-a100057,Middle_East_Africa
Company's Garden,https://www.viator.com/Cape-Town-attractions/Companys-Garden/d318-a15803,Middle_East_Africa
Jebel Hafeet,https://www.viator.com/Abu-Dhabi-attractions/Jebel-Hafeet/d4474-a9670,Middle_East_Africa
Johannesburg Zoo,https://www.viator.com/Johannesburg-attractions/Johannesburg-Zoo/d314-a1653,Middle_East_Africa
Nejjarine Square (Place Nejjarine),https://www.viator.com/Fez-attractions/Nejjarine-Square/d22151-a19832,Middle_East_Africa
Greenmarket Square,https://www.viator.com/Cape-Town-attractions/Greenmarket-Square/d318-a17877,Middle_East_Africa
Ilot Gabriel,https://www.viator.com/Mauritius-attractions/Ilot-Gabriel/d4463-a21692,Middle_East_Africa
Dubai Water Canal,https://www.viator.com/Dubai-attractions/Dubai-Water-Canal/d828-a100217,Middle_East_Africa
Al-Rifai Mosque (Masjid Al-Rifa'i),https://www.viator.com/Cairo-attractions/Al-Rifai-Mosque-Masjid-Al-Rifai/d782-a22130,Middle_East_Africa
Fort Jesus,https://www.viator.com/Mombasa-attractions/Fort-Jesus/d22167-a22753,Middle_East_Africa
Abu Dhabi Falcon Hospital (ADFH),https://www.viator.com/Abu-Dhabi-attractions/Abu-Dhabi-Falcon-Hospital/d4474-a9648,Middle_East_Africa
Avenue of Sphinxes,https://www.viator.com/Luxor-attractions/Avenue-of-Sphinxes/d826-a2131,Middle_East_Africa
Essaouira Beach (Plage d'Essaouira),https://www.viator.com/Essaouira-attractions/Essaouira-Beach/d22822-a21367,Middle_East_Africa
Bwindi Impenetrable National Park,https://www.viator.com/Uganda-attractions/Bwindi-Impenetrable-National-Park/d5575-a22088,Middle_East_Africa
Takerkoust Lake (Lac Lalla Takerkoust),https://www.viator.com/Marrakech-attractions/Takerkoust-Lake-Lac-Lalla-Takerkoust/d5408-a19271,Middle_East_Africa
Sesriem Canyon,https://www.viator.com/Namibia-attractions/Sesriem-Canyon/d10-a15765,Middle_East_Africa
Dar el Bacha Museum of Confluences (Dar el Bacha Musée des Confluences,https://www.viator.com/Marrakech-attractions/Dar-el-Bacha-Museum-of-Confluences-Dar-el-Bacha-Musee-des-Confluences/d5408-a29770,Middle_East_Africa
Treasury (al-Khazneh),https://www.viator.com/Petra-attractions/Treasury/d24520-a13351,Middle_East_Africa
Baalbek,https://www.viator.com/Beirut-attractions/Baalbek/d4215-a6070,Middle_East_Africa
Azerbaijan National Carpet Museum (Azerbaycan Milli Xalça Muzeyi),https://www.viator.com/Baku-attractions/Azerbaijan-National-Carpet-Museum/d22974-a22879,Middle_East_Africa
Quriyat,https://www.viator.com/Oman-attractions/Quriyat/d745-a16265,Middle_East_Africa
Garden of Gethsemane,https://www.viator.com/Jerusalem-attractions/Garden-of-Gethsemane/d921-a12470,Middle_East_Africa
Le Jardin du Roi Spice Garden,https://www.viator.com/Mahe-attractions/Le-Jardin-du-Roi-Spice-Garden/d23302-a28775,Middle_East_Africa
Dubai Parks and Resorts,https://www.viator.com/Dubai-attractions/Dubai-Parks-and-Resorts/d828-a24690,Middle_East_Africa
Kigali Genocide Memorial,https://www.viator.com/Kigali-attractions/Kigali-Genocide-Memorial/d22362-a22761,Middle_East_Africa
Tomb of Merneptah (Merenptah),https://www.viator.com/Luxor-attractions/Tomb-of-Merneptah-Merenptah/d826-a21693,Middle_East_Africa
Qurum Beach,https://www.viator.com/Muscat-attractions/Qurum-Beach/d4389-a16409,Middle_East_Africa
Stony Point Penguin Colony,https://www.viator.com/Cape-Town-attractions/Stony-Point-Penguin-Colony/d318-a17882,Middle_East_Africa
Badagry Heritage Museum,https://www.viator.com/Lagos-attractions/Badagry-Heritage-Museum/d24049-a23361,Middle_East_Africa
Knysna Heads,https://www.viator.com/Knysna-attractions/Knysna-Heads/d50538-a100966,Middle_East_Africa
State Grand Mosque (Imam Abdul Wahhab Mosque),https://www.viator.com/Doha-attractions/State-Grand-Mosque-Imam-Abdul-Wahhab-Mosque/d4453-a101835,Middle_East_Africa
Valley of a Thousand Hills,https://www.viator.com/Durban-attractions/Valley-of-a-Thousand-Hills/d315-a2029,Middle_East_Africa
Independence Square,https://www.viator.com/Accra-attractions/Independence-Square/d5517-a14385,Middle_East_Africa
Howick Falls,https://www.viator.com/Durban-attractions/Howick-Falls/d315-a15274,Middle_East_Africa
Na'ama Bay,https://www.viator.com/Sharm-el-Sheikh-attractions/Naama-Bay/d827-a1866,Middle_East_Africa
Wilderness National Park,https://www.viator.com/Garden-Route-attractions/Wilderness-National-Park/d5613-a12732,Middle_East_Africa
Shobak Castle (Krak de Montréal),https://www.viator.com/Petra-attractions/Shobak-Castle/d24520-a24190,Middle_East_Africa
ANIMA Garden,https://www.viator.com/Marrakech-attractions/ANIMA-Garden/d5408-a28777,Middle_East_Africa
El Alamein War Cemetery and Museum,https://www.viator.com/Alexandria-attractions/El-Alamein-War-Cemetery-and-Museum/d4376-a21233,Middle_East_Africa
Al-Attarine Madrasa,https://www.viator.com/Fez-attractions/Al-Attarine-Madrasa/d22151-a19820,Middle_East_Africa
West Coast National Park,https://www.viator.com/Western-Cape-attractions/West-Coast-National-Park/d23346-a21216,Middle_East_Africa
Ajloun Castle,https://www.viator.com/Amman-attractions/Ajloun-Castle/d5503-a20635,Middle_East_Africa
Dimaniyat Islands,https://www.viator.com/Muscat-attractions/Dimaniyat-Islands/d4389-a101049,Middle_East_Africa
